,country,Date,population_density_per_square_km.,population_total.,gdp_per_capita_yearly_growth.,children_and_elderly_per_100_adults.,income_per_person_gdppercapita_ppp_inflation_adjusted.
4795,South Sudan,2015,19.4,11900000,12.5,83.7,1810.0
4796,South Sudan,2016,20.0,12200000,13.5,83.0,1860.0
4797,South Sudan,2017,20.6,12600000,1.27,82.2,1850.0
4798,South Sudan,2018,21.1,12900000,3.3,81.5,1820.0
4799,South Sudan,2019,21.7,13300000,3.74,80.6,1840.0
4800,Spain,1990,78.8,39300000,4.09,50.0,23800.0
4801,Spain,1991,79.0,39400000,2.26,49.3,24300.0
4802,Spain,1992,79.2,39500000,0.705,48.5,24400.0
4803,Spain,1993,79.5,39600000,-1.23,47.7,24000.0
4804,Spain,1994,79.7,39800000,2.22,47.0,24500.0
4805,Spain,1995,80.0,39900000,2.61,46.6,25100.0
4806,Spain,1996,80.2,40000000,2.27,46.2,25600.0
4807,Spain,1997,80.5,40100000,3.73,46.0,26400.0
4808,Spain,1998,80.8,40300000,4.35,45.9,27500.0
4809,Spain,1999,81.3,40500000,4.46,45.8,28600.0
4810,Spain,2000,82.0,40900000,5.04,45.8,30000.0
4811,Spain,2001,83.0,41400000,3.47,45.4,31000.0
4812,Spain,2002,84.2,42000000,2.53,45.2,31400.0
4813,Spain,2003,85.5,42700000,2.94,45.0,31800.0
4814,Spain,2004,86.9,43400000,3.1,44.8,32300.0
4815,Spain,2005,88.3,44000000,3.46,44.8,32900.0
4816,Spain,2006,89.7,44700000,2.49,45.1,33700.0
4817,Spain,2007,91.0,45400000,1.62,45.4,34300.0
4818,Spain,2008,92.2,46000000,-0.7,45.7,34200.0
4819,Spain,2009,93.2,46500000,-4.45,46.1,32700.0
4820,Spain,2010,93.8,46800000,-0.632,46.5,32500.0
4821,Spain,2011,94.0,46900000,0.303,47.4,32100.0
4822,Spain,2012,93.9,46900000,-1.71,48.3,31100.0
4823,Spain,2013,93.6,46700000,-0.888,49.1,30700.0
4824,Spain,2014,93.3,46500000,1.09,50.0,31200.0
4825,Spain,2015,93.0,46400000,1.19,50.8,32200.0
4826,Spain,2016,92.9,46300000,1.37,51.1,33300.0
4827,Spain,2017,92.9,46400000,1.42,51.5,34000.0
4828,Spain,2018,93.0,46400000,1.47,52.0,34700.0
4829,Spain,2019,93.1,46400000,1.54,52.4,35500.0
4830,Sri Lanka,1990,276.0,17300000,5.07,60.2,3670.0
4831,Sri Lanka,1991,280.0,17500000,3.41,59.2,3780.0
4832,Sri Lanka,1992,283.0,17700000,3.14,58.2,3900.0
4833,Sri Lanka,1993,286.0,17900000,5.47,57.3,4120.0
4834,Sri Lanka,1994,289.0,18100000,4.14,56.3,4310.0
4835,Sri Lanka,1995,291.0,18200000,4.18,55.2,4510.0
4836,Sri Lanka,1996,293.0,18400000,2.65,54.1,4640.0
4837,Sri Lanka,1997,295.0,18500000,5.33,52.8,4910.0
4838,Sri Lanka,1998,296.0,18600000,3.67,51.5,5110.0
4839,Sri Lanka,1999,298.0,18700000,3.31,50.2,5300.0
4840,Sri Lanka,2000,300.0,18800000,5.04,49.2,5580.0
4841,Sri Lanka,2001,302.0,18900000,-2.41,48.6,5450.0
4842,Sri Lanka,2002,304.0,19100000,3.07,48.3,5630.0
4843,Sri Lanka,2003,306.0,19200000,5.01,48.1,5920.0
4844,Sri Lanka,2004,309.0,19400000,4.54,48.1,6190.0
4845,Sri Lanka,2005,311.0,19500000,5.16,48.0,6530.0
4846,Sri Lanka,2006,314.0,19700000,6.83,48.2,6970.0
4847,Sri Lanka,2007,316.0,19800000,5.96,48.3,7390.0
4848,Sri Lanka,2008,318.0,19900000,5.13,48.4,7770.0
4849,Sri Lanka,2009,320.0,20100000,2.73,48.5,7990.0
4850,Sri Lanka,2010,322.0,20200000,7.17,48.7,8560.0
4851,Sri Lanka,2011,324.0,20300000,7.51,49.2,9210.0
4852,Sri Lanka,2012,326.0,20400000,5.73,49.8,9980.0
4853,Sri Lanka,2013,327.0,20500000,6.46,50.3,10200.0
4854,Sri Lanka,2014,329.0,20600000,6.27,50.8,10700.0
4855,Sri Lanka,2015,330.0,20700000,5.78,51.2,11100.0
4856,Sri Lanka,2016,332.0,20800000,5.78,51.5,11400.0
4857,Sri Lanka,2017,333.0,20900000,5.78,51.7,11900.0
4858,Sri Lanka,2018,334.0,21000000,5.78,51.8,12400.0
4859,Sri Lanka,2019,335.0,21000000,5.78,51.9,12900.0
4860,St. Kitts and Nevis,1990,157.0,40800,2.31,,14300.0
4861,St. Kitts and Nevis,1991,158.0,41000,-0.124,,14000.0
4862,St. Kitts and Nevis,1992,159.0,41400,2.34,,14400.0
4863,St. Kitts and Nevis,1993,161.0,41800,5.11,,15300.0
4864,St. Kitts and Nevis,1994,163.0,42400,3.75,,15900.0
4865,St. Kitts and Nevis,1995,165.0,42900,2.14,,16600.0
4866,St. Kitts and Nevis,1996,167.0,43400,5.12,,17400.0
4867,St. Kitts and Nevis,1997,169.0,43800,5.58,,18400.0
4868,St. Kitts and Nevis,1998,170.0,44300,-0.367,,18000.0
4869,St. Kitts and Nevis,1999,172.0,44800,2.29,,18400.0
4870,St. Kitts and Nevis,2000,175.0,45400,2.96,,20200.0
4871,St. Kitts and Nevis,2001,177.0,46000,0.654,,21000.0
4872,St. Kitts and Nevis,2002,179.0,46600,-0.219,,21200.0
4873,St. Kitts and Nevis,2003,182.0,47300,-0.809,,20200.0
4874,St. Kitts and Nevis,2004,185.0,48000,6.26,,20600.0
4875,St. Kitts and Nevis,2005,187.0,48600,3.44,,22100.0
4876,St. Kitts and Nevis,2006,189.0,49200,2.6,,22300.0
4877,St. Kitts and Nevis,2007,191.0,49800,2.79,,22000.0
4878,St. Kitts and Nevis,2008,194.0,50300,1.87,,23100.0
4879,St. Kitts and Nevis,2009,196.0,50900,-6.09,,22100.0
4880,St. Kitts and Nevis,2010,198.0,51400,-1.92,,21400.0
4881,St. Kitts and Nevis,2011,200.0,52000,-3.77,,21700.0
4882,St. Kitts and Nevis,2012,202.0,52600,-2.8,,21300.0
4883,St. Kitts and Nevis,2013,204.0,53200,-0.294,,22400.0
4884,St. Kitts and Nevis,2014,207.0,53700,0.726,,23500.0
4885,St. Kitts and Nevis,2015,209.0,54300,0.945,,24100.0
4886,St. Kitts and Nevis,2016,211.0,54800,1.18,,24700.0
4887,St. Kitts and Nevis,2017,213.0,55300,1.1,,25300.0
4888,St. Kitts and Nevis,2018,215.0,55900,1.04,,25700.0
4889,St. Kitts and Nevis,2019,217.0,56300,1.04,,26200.0
4890,St. Lucia,1990,227.0,138000,1.36,78.6,9090.0
4891,St. Lucia,1991,230.0,140000,-0.82,77.3,9000.0
4892,St. Lucia,1992,233.0,142000,5.94,76.4,9600.0
4893,St. Lucia,1993,235.0,144000,-0.895,75.7,9520.0
4894,St. Lucia,1994,238.0,145000,0.732,75.1,9560.0
4895,St. Lucia,1995,241.0,147000,0.125,74.4,9600.0
4896,St. Lucia,1996,244.0,149000,5.94,73.2,9750.0
4897,St. Lucia,1997,248.0,151000,-1.17,71.7,9540.0
4898,St. Lucia,1998,251.0,153000,5.47,70.0,10000.0
4899,St. Lucia,1999,254.0,155000,1.42,68.1,10100.0
4900,St. Lucia,2000,257.0,157000,-1.33,66.2,10000.0
4901,St. Lucia,2001,260.0,158000,-6.37,64.0,9540.0
4902,St. Lucia,2002,262.0,160000,1.79,61.9,9490.0
4903,St. Lucia,2003,264.0,161000,3.16,59.7,9860.0
4904,St. Lucia,2004,266.0,162000,4.08,57.6,10500.0
4905,St. Lucia,2005,268.0,164000,4.52,55.5,10400.0
4906,St. Lucia,2006,271.0,165000,8.37,54.2,11000.0
4907,St. Lucia,2007,274.0,167000,1.08,53.1,11000.0
4908,St. Lucia,2008,277.0,169000,4.55,52.1,11300.0
4909,St. Lucia,2009,280.0,171000,-0.179,51.4,11100.0
4910,St. Lucia,2010,283.0,173000,-0.326,50.9,10800.0
4911,St. Lucia,2011,285.0,174000,0.767,50.0,10800.0
4912,St. Lucia,2012,287.0,175000,-1.91,49.3,10600.0
4913,St. Lucia,2013,288.0,176000,-2.15,48.6,10500.0
4914,St. Lucia,2014,289.0,176000,-0.288,48.0,10500.0
4915,St. Lucia,2015,291.0,177000,0.407,47.3,10700.0
4916,St. Lucia,2016,292.0,178000,0.805,46.9,10700.0
4917,St. Lucia,2017,293.0,179000,1.2,46.5,10800.0
4918,St. Lucia,2018,295.0,180000,1.4,46.1,10900.0
4919,St. Lucia,2019,296.0,180000,1.6,45.7,11000.0
4920,St. Vincent and the Grenadines,1990,276.0,108000,4.13,79.0,5580.0
4921,St. Vincent and the Grenadines,1991,276.0,108000,-0.162,76.9,5620.0
4922,St. Vincent and the Grenadines,1992,277.0,108000,6.78,75.0,5970.0
4923,St. Vincent and the Grenadines,1993,277.0,108000,-0.472,73.2,6220.0
4924,St. Vincent and the Grenadines,1994,277.0,108000,-3.57,71.4,6140.0
4925,St. Vincent and the Grenadines,1995,277.0,108000,0.4320000000000001,69.7,6620.0
4926,St. Vincent and the Grenadines,1996,277.0,108000,0.7909999999999999,68.1,6710.0
4927,St. Vincent and the Grenadines,1997,277.0,108000,12.7,66.4,6950.0
4928,St. Vincent and the Grenadines,1998,277.0,108000,4.64,64.8,7240.0
4929,St. Vincent and the Grenadines,1999,277.0,108000,3.88,63.5,7430.0
4930,St. Vincent and the Grenadines,2000,277.0,108000,1.28,62.3,7560.0
4931,St. Vincent and the Grenadines,2001,277.0,108000,0.0904,60.7,7680.0
4932,St. Vincent and the Grenadines,2002,277.0,108000,3.54,59.3,8150.0
4933,St. Vincent and the Grenadines,2003,278.0,108000,2.61,58.1,8760.0
4934,St. Vincent and the Grenadines,2004,278.0,109000,5.58,56.8,9110.0
4935,St. Vincent and the Grenadines,2005,279.0,109000,2.05,55.5,9320.0
4936,St. Vincent and the Grenadines,2006,279.0,109000,5.54,54.3,10000.0
4937,St. Vincent and the Grenadines,2007,280.0,109000,2.56,53.2,9850.0
4938,St. Vincent and the Grenadines,2008,280.0,109000,-0.604,52.1,10500.0
4939,St. Vincent and the Grenadines,2009,280.0,109000,-2.31,50.9,10300.0
4940,St. Vincent and the Grenadines,2010,280.0,109000,-2.42,49.8,9920.0
4941,St. Vincent and the Grenadines,2011,280.0,109000,0.312,49.1,9870.0
4942,St. Vincent and the Grenadines,2012,280.0,109000,1.42,48.4,10000.0
4943,St. Vincent and the Grenadines,2013,280.0,109000,2.04,47.6,10200.0
4944,St. Vincent and the Grenadines,2014,280.0,109000,2.24,47.1,10300.0
4945,St. Vincent and the Grenadines,2015,281.0,109000,2.82,46.8,10500.0
4946,St. Vincent and the Grenadines,2016,281.0,110000,3.08,46.3,10800.0
4947,St. Vincent and the Grenadines,2017,282.0,110000,3.18,46.0,11100.0
4948,St. Vincent and the Grenadines,2018,283.0,110000,3.18,45.9,11400.0
4949,St. Vincent and the Grenadines,2019,283.0,110000,3.18,45.9,11700.0
4950,Sudan,1990,11.4,20100000,-10.7,93.8,1740.0
4951,Sudan,1991,11.8,20900000,3.81,93.1,1830.0
4952,Sudan,1992,12.3,21700000,2.29,92.5,1900.0
4953,Sudan,1993,12.8,22500000,0.188,91.9,1930.0
4954,Sudan,1994,13.2,23300000,-0.765,91.2,1900.0
4955,Sudan,1995,13.7,24100000,0.317,90.2,1960.0
4956,Sudan,1996,14.0,24800000,2.42,89.9,2020.0
4957,Sudan,1997,14.4,25400000,7.08,89.5,2170.0
4958,Sudan,1998,14.7,26000000,2.97,88.9,2210.0
4959,Sudan,1999,15.1,26600000,4.62,88.2,2210.0
4960,Sudan,2000,15.4,27300000,6.59,87.7,2290.0
4961,Sudan,2001,15.8,27900000,3.16,87.4,2370.0
4962,Sudan,2002,16.2,28700000,3.12,87.2,2450.0
4963,Sudan,2003,16.7,29400000,4.22,87.0,2570.0
4964,Sudan,2004,17.1,30200000,2.33,86.6,2590.0
4965,Sudan,2005,17.5,30900000,5.79,86.0,2710.0
4966,Sudan,2006,17.9,31600000,6.15,85.7,2910.0
4967,Sudan,2007,18.3,32300000,5.75,85.1,3160.0
4968,Sudan,2008,18.7,33000000,0.431,84.3,3320.0
4969,Sudan,2009,19.1,33700000,2.5,83.4,3340.0
4970,Sudan,2010,19.5,34400000,-0.0692,82.5,3370.0
4971,Sudan,2011,19.9,35200000,20.6,81.7,3630.0
4972,Sudan,2012,20.4,36000000,-5.46,80.8,4100.0
4973,Sudan,2013,20.9,36800000,0.733,80.0,4180.0
4974,Sudan,2014,21.4,37700000,0.07200000000000001,79.0,4190.0
4975,Sudan,2015,21.9,38600000,1.98,78.0,4290.0
4976,Sudan,2016,22.4,39600000,3.36,77.1,4390.0
4977,Sudan,2017,23.0,40500000,2.53,76.2,4410.0
4978,Sudan,2018,23.5,41500000,2.8,75.1,4440.0
4979,Sudan,2019,24.1,42500000,1.68,74.1,4480.0
4980,Suriname,1990,2.61,407000,-4.64,63.1,10500.0
4981,Suriname,1991,2.66,415000,1.69,63.2,10600.0
4982,Suriname,1992,2.71,423000,0.203,63.7,10400.0
4983,Suriname,1993,2.76,430000,-5.86,64.3,9510.0
4984,Suriname,1994,2.8,437000,-3.98,64.9,9660.0
4985,Suriname,1995,2.84,444000,2.01,65.2,9620.0
4986,Suriname,1996,2.88,450000,0.214,65.4,9600.0
4987,Suriname,1997,2.92,456000,1.24,65.4,10000.0
4988,Suriname,1998,2.96,462000,2.03,65.2,10100.0
4989,Suriname,1999,2.99,467000,-3.38,64.8,9850.0
4990,Suriname,2000,3.03,472000,3.03,64.2,9730.0
4991,Suriname,2001,3.06,478000,5.02,62.3,10100.0
4992,Suriname,2002,3.1,483000,1.82,60.4,10400.0
4993,Suriname,2003,3.13,488000,6.18,58.6,10900.0
4994,Suriname,2004,3.16,494000,6.73,57.0,11800.0
4995,Suriname,2005,3.2,499000,5.14,55.8,12200.0
4996,Suriname,2006,3.23,504000,4.57,55.2,12500.0
4997,Suriname,2007,3.27,510000,3.92,54.9,13000.0
4998,Suriname,2008,3.3,515000,2.72,54.7,13400.0
4999,Suriname,2009,3.34,521000,1.62,54.3,13700.0
5000,Suriname,2010,3.37,526000,2.74,53.8,14200.0
5001,Suriname,2011,3.41,532000,3.32,53.4,14900.0
5002,Suriname,2012,3.44,537000,4.46,52.7,15100.0
5003,Suriname,2013,3.48,543000,3.6,52.0,15400.0
5004,Suriname,2014,3.51,548000,2.96,51.3,15300.0
5005,Suriname,2015,3.55,553000,3.05,50.8,14800.0
5006,Suriname,2016,3.58,558000,3.51,50.4,13100.0
5007,Suriname,2017,3.61,563000,3.74,50.0,13000.0
5008,Suriname,2018,3.64,568000,3.82,49.7,13200.0
5009,Suriname,2019,3.67,573000,3.49,49.4,13300.0
5010,Swaziland,1990,50.1,861000,-1.72,103.0,5380.0
5011,Swaziland,1991,51.5,886000,-2.05,104.0,5320.0
5012,Swaziland,1992,52.7,906000,-2.56,104.0,5370.0
5013,Swaziland,1993,53.7,924000,0.226,103.0,5430.0
5014,Swaziland,1994,54.8,942000,2.8,103.0,5460.0
5015,Swaziland,1995,55.9,961000,3.02,102.0,5610.0
5016,Swaziland,1996,57.1,982000,1.31,99.9,5700.0
5017,Swaziland,1997,58.4,1000000,1.46,98.0,5740.0
5018,Swaziland,1998,59.7,1030000,1.13,95.9,5770.0
5019,Swaziland,1999,60.8,1050000,1.76,93.4,5830.0
5020,Swaziland,2000,61.7,1060000,0.795,90.7,5840.0
5021,Swaziland,2001,62.4,1070000,0.629,88.8,5840.0
5022,Swaziland,2002,62.8,1080000,2.02,87.0,6050.0
5023,Swaziland,2003,63.2,1090000,1.91,85.1,6250.0
5024,Swaziland,2004,63.7,1100000,1.89,83.4,6430.0
5025,Swaziland,2005,64.3,1110000,2.28,81.8,6750.0
5026,Swaziland,2006,65.1,1120000,1.74,79.9,7060.0
5027,Swaziland,2007,66.2,1140000,12.6,77.9,7250.0
5028,Swaziland,2008,67.4,1160000,1.94,76.1,7180.0
5029,Swaziland,2009,68.6,1180000,0.0727,74.4,7160.0
5030,Swaziland,2010,69.9,1200000,0.752,73.0,7300.0
5031,Swaziland,2011,71.2,1230000,-0.9179999999999999,72.1,7320.0
5032,Swaziland,2012,72.6,1250000,0.6559999999999999,71.2,7530.0
5033,Swaziland,2013,73.9,1270000,1.57,70.5,7900.0
5034,Swaziland,2014,75.3,1300000,0.848,69.9,8080.0
5035,Swaziland,2015,76.7,1320000,0.878,69.3,8050.0
5036,Swaziland,2016,78.1,1340000,0.858,69.2,7730.0
5037,Swaziland,2017,79.5,1370000,0.759,69.2,7660.0
5038,Swaziland,2018,80.9,1390000,0.759,69.1,7600.0
5039,Swaziland,2019,82.3,1420000,0.759,68.9,7560.0
5040,Sweden,1990,20.9,8570000,-0.861,55.6,30900.0
5041,Sweden,1991,21.0,8630000,-4.1,56.0,30400.0
5042,Sweden,1992,21.2,8690000,-0.0548,56.4,29800.0
5043,Sweden,1993,21.3,8750000,-2.35,56.7,29100.0
5044,Sweden,1994,21.4,8800000,3.51,57.0,30000.0
5045,Sweden,1995,21.5,8840000,4.55,57.0,31100.0
5046,Sweden,1996,21.6,8860000,1.35,57.1,31500.0
5047,Sweden,1997,21.6,8870000,2.51,56.8,32400.0
5048,Sweden,1998,21.6,8870000,3.1,56.4,33700.0
5049,Sweden,1999,21.6,8870000,3.74,55.9,35200.0
5050,Sweden,2000,21.6,8880000,4.91,55.5,36900.0
5051,Sweden,2001,21.7,8900000,0.9309999999999999,54.7,37300.0
5052,Sweden,2002,21.7,8920000,1.88,54.2,38000.0
5053,Sweden,2003,21.8,8950000,1.77,53.8,38700.0
5054,Sweden,2004,21.9,8990000,3.91,53.5,40300.0
5055,Sweden,2005,22.0,9040000,2.74,53.1,41200.0
5056,Sweden,2006,22.2,9100000,3.8,53.2,42900.0
5057,Sweden,2007,22.3,9160000,2.65,53.0,44100.0
5058,Sweden,2008,22.5,9240000,-1.55,52.8,43500.0
5059,Sweden,2009,22.7,9310000,-5.83,52.8,40900.0
5060,Sweden,2010,22.9,9390000,5.42,53.2,42900.0
5061,Sweden,2011,23.1,9470000,3.03,53.9,43800.0
5062,Sweden,2012,23.3,9540000,0.157,55.0,43300.0
5063,Sweden,2013,23.4,9620000,0.698,56.4,43500.0
5064,Sweden,2014,23.6,9690000,1.93,58.0,44200.0
5065,Sweden,2015,23.8,9760000,1.76,59.3,45500.0
5066,Sweden,2016,24.0,9840000,1.84,60.4,46400.0
5067,Sweden,2017,24.2,9910000,1.72,61.3,47000.0
5068,Sweden,2018,24.3,9980000,1.71,62.0,47500.0
5069,Sweden,2019,24.5,10100000,1.7,62.6,47800.0
5070,Switzerland,1990,169.0,6670000,2.64,46.2,47800.0
5071,Switzerland,1991,171.0,6740000,-2.03,46.4,46700.0
5072,Switzerland,1992,172.0,6820000,-1.04,46.8,46200.0
5073,Switzerland,1993,174.0,6890000,-1.12,47.2,45700.0
5074,Switzerland,1994,176.0,6960000,0.266,47.5,45900.0
5075,Switzerland,1995,178.0,7020000,-0.218,47.7,45900.0
5076,Switzerland,1996,179.0,7060000,0.187,48.2,45900.0
5077,Switzerland,1997,179.0,7090000,1.73,48.5,46900.0
5078,Switzerland,1998,180.0,7120000,2.81,48.6,48100.0
5079,Switzerland,1999,181.0,7140000,0.9390000000000001,48.7,48700.0
5080,Switzerland,2000,181.0,7170000,3.11,48.7,50300.0
5081,Switzerland,2001,182.0,7200000,0.531,48.4,50700.0
5082,Switzerland,2002,183.0,7240000,-0.256,48.2,50400.0
5083,Switzerland,2003,185.0,7290000,-0.863,47.9,50100.0
5084,Switzerland,2004,186.0,7350000,1.99,47.6,51100.0
5085,Switzerland,2005,188.0,7410000,1.88,47.3,52400.0
5086,Switzerland,2006,189.0,7480000,3.14,47.0,54100.0
5087,Switzerland,2007,191.0,7560000,3.15,46.9,55800.0
5088,Switzerland,2008,193.0,7650000,1.03,46.8,56400.0
5089,Switzerland,2009,196.0,7740000,-4.36,46.8,54500.0
5090,Switzerland,2010,198.0,7830000,1.92,47.0,55500.0
5091,Switzerland,2011,201.0,7930000,0.851,47.2,55900.0
5092,Switzerland,2012,203.0,8030000,-0.0307,47.5,55900.0
5093,Switzerland,2013,206.0,8130000,1.35,47.9,56300.0
5094,Switzerland,2014,208.0,8230000,1.54,48.4,56700.0
5095,Switzerland,2015,211.0,8320000,1.61,48.8,56500.0
5096,Switzerland,2016,213.0,8400000,1.4,49.4,56600.0
5097,Switzerland,2017,214.0,8480000,1.41,50.0,56900.0
5098,Switzerland,2018,216.0,8540000,1.19,50.6,57100.0
5099,Switzerland,2019,218.0,8610000,1.14,51.2,57400.0
5100,Syria,1990,67.8,12400000,3.58,99.8,3810.0
5101,Syria,1991,69.8,12800000,3.21,97.8,3990.0
5102,Syria,1992,71.8,13200000,3.65,95.5,4400.0
5103,Syria,1993,73.9,13600000,7.2,93.2,4500.0
5104,Syria,1994,76.0,13900000,4.42,90.8,4690.0
5105,Syria,1995,78.1,14300000,2.87,88.6,4890.0
5106,Syria,1996,80.4,14800000,3.79,86.5,5250.0
5107,Syria,1997,82.7,15200000,-0.599,84.6,5390.0
5108,Syria,1998,85.0,15600000,4.37,83.0,5620.0
5109,Syria,1999,87.2,16000000,-6.0,81.2,5290.0
5110,Syria,2000,89.4,16400000,-0.7490000000000001,79.3,5190.0
5111,Syria,2001,91.3,16800000,0.637,78.3,5230.0
5112,Syria,2002,93.1,17100000,2.81,76.8,5470.0
5113,Syria,2003,94.8,17400000,-1.8,75.2,5340.0
5114,Syria,2004,97.0,17800000,-0.098,73.8,5550.0
5115,Syria,2005,99.6,18300000,1.61,72.7,5740.0
5116,Syria,2006,103.0,18900000,2.5,70.6,5890.0
5117,Syria,2007,107.0,19600000,3.12,69.0,6090.0
5118,Syria,2008,111.0,20300000,1.95,67.6,6250.0
5119,Syria,2009,113.0,20800000,3.35,66.2,6500.0
5120,Syria,2010,114.0,21000000,1.99,64.3,6600.0
5121,Syria,2011,114.0,20900000,-1.95,65.7,6360.0
5122,Syria,2012,111.0,20400000,-1.95,66.8,6300.0
5123,Syria,2013,108.0,19800000,,67.8,5000.0
5124,Syria,2014,105.0,19200000,,68.8,4300.0
5125,Syria,2015,102.0,18700000,,70.0,3500.0
5126,Syria,2016,100.0,18400000,,67.2,3300.0
5127,Syria,2017,99.5,18300000,,64.7,3100.0
5128,Syria,2018,99.6,18300000,,62.4,2900.0
5129,Syria,2019,101.0,18500000,,60.5,2900.0
5130,Tajikistan,1990,37.8,5280000,-5.58,90.4,3650.0
5131,Tajikistan,1991,38.6,5400000,-11.0,91.8,3310.0
5132,Tajikistan,1992,39.3,5500000,-33.8,92.6,2310.0
5133,Tajikistan,1993,40.0,5590000,-17.5,93.1,1900.0
5134,Tajikistan,1994,40.6,5680000,-22.5,93.1,1470.0
5135,Tajikistan,1995,41.2,5760000,-13.8,92.9,1270.0
5136,Tajikistan,1996,41.8,5850000,-18.1,92.2,1040.0
5137,Tajikistan,1997,42.4,5930000,-0.0896,91.4,1050.0
5138,Tajikistan,1998,43.0,6020000,3.35,90.4,1090.0
5139,Tajikistan,1999,43.7,6110000,1.68,88.8,1110.0
5140,Tajikistan,2000,44.4,6220000,6.08,86.7,1180.0
5141,Tajikistan,2001,45.2,6330000,7.89,84.2,1280.0
5142,Tajikistan,2002,46.1,6450000,7.2,81.3,1390.0
5143,Tajikistan,2003,47.0,6580000,7.88,78.2,1510.0
5144,Tajikistan,2004,48.0,6710000,8.27,75.3,1630.0
5145,Tajikistan,2005,49.0,6850000,4.43,72.7,1710.0
5146,Tajikistan,2006,50.0,7000000,4.83,70.2,1790.0
5147,Tajikistan,2007,51.1,7150000,5.53,68.1,1890.0
5148,Tajikistan,2008,52.2,7310000,5.59,66.4,1990.0
5149,Tajikistan,2009,53.4,7470000,1.75,64.9,2020.0
5150,Tajikistan,2010,54.6,7640000,5.29,63.5,2110.0
5151,Tajikistan,2011,55.8,7820000,4.86,62.9,2210.0
5152,Tajikistan,2012,57.1,8000000,5.29,62.3,2320.0
5153,Tajikistan,2013,58.4,8180000,5.19,61.7,2440.0
5154,Tajikistan,2014,59.8,8360000,4.01,61.2,2550.0
5155,Tajikistan,2015,61.1,8550000,3.57,60.9,2640.0
5156,Tajikistan,2016,62.4,8730000,3.58,61.4,2760.0
5157,Tajikistan,2017,63.7,8920000,3.58,61.9,2840.0
5158,Tajikistan,2018,65.1,9110000,3.58,62.3,2920.0
5159,Tajikistan,2019,66.4,9290000,3.58,62.8,3010.0
5160,Tanzania,1990,28.7,25500000,0.752,95.0,1470.0
5161,Tanzania,1991,29.7,26300000,-0.726,95.1,1450.0
5162,Tanzania,1992,30.7,27200000,-2.24,94.9,1410.0
5163,Tanzania,1993,31.8,28100000,-2.07,94.5,1380.0
5164,Tanzania,1994,32.8,29100000,-2.19,93.9,1360.0
5165,Tanzania,1995,33.8,30000000,0.395,93.2,1370.0
5166,Tanzania,1996,34.8,30800000,2.47,93.2,1390.0
5167,Tanzania,1997,35.7,31600000,-3.0,92.9,1400.0
5168,Tanzania,1998,36.6,32500000,1.13,92.5,1420.0
5169,Tanzania,1999,37.6,33300000,1.0,92.0,1450.0
5170,Tanzania,2000,38.6,34200000,2.5,91.6,1480.0
5171,Tanzania,2001,39.6,35100000,3.79,91.5,1530.0
5172,Tanzania,2002,40.8,36100000,4.84,91.7,1590.0
5173,Tanzania,2003,41.9,37100000,3.42,92.0,1660.0
5174,Tanzania,2004,43.2,38200000,4.58,92.3,1730.0
5175,Tanzania,2005,44.5,39400000,4.68,92.5,1820.0
5176,Tanzania,2006,45.9,40600000,3.82,92.8,1850.0
5177,Tanzania,2007,47.3,41900000,4.16,93.0,1940.0
5178,Tanzania,2008,48.8,43300000,4.39,93.0,1990.0
5179,Tanzania,2009,50.4,44700000,2.96,93.0,2030.0
5180,Tanzania,2010,52.0,46100000,3.9,93.1,2090.0
5181,Tanzania,2011,53.7,47600000,3.28,93.3,2190.0
5182,Tanzania,2012,55.4,49100000,4.44,93.6,2230.0
5183,Tanzania,2013,57.2,50600000,3.85,93.8,2320.0
5184,Tanzania,2014,59.0,52200000,4.07,93.9,2400.0
5185,Tanzania,2015,60.8,53900000,3.88,93.8,2490.0
5186,Tanzania,2016,62.7,55600000,3.99,93.6,2580.0
5187,Tanzania,2017,64.7,57300000,3.85,93.2,2680.0
5188,Tanzania,2018,66.7,59100000,3.74,92.6,2780.0
5189,Tanzania,2019,68.8,60900000,3.75,91.9,2890.0
5190,Thailand,1990,111.0,56600000,9.65,53.2,6650.0
5191,Thailand,1991,112.0,57300000,7.13,52.1,7130.0
5192,Thailand,1992,113.0,57800000,6.68,51.0,7630.0
5193,Thailand,1993,114.0,58400000,7.0,50.1,8190.0
5194,Thailand,1994,115.0,58900000,7.63,49.3,8760.0
5195,Thailand,1995,116.0,59500000,7.85,48.4,9380.0
5196,Thailand,1996,118.0,60200000,4.65,47.4,9800.0
5197,Thailand,1997,119.0,60900000,-2.48,46.4,9420.0
5198,Thailand,1998,121.0,61600000,-11.4,45.5,8600.0
5199,Thailand,1999,122.0,62300000,3.51,44.7,8890.0
5200,Thailand,2000,123.0,63000000,3.96,44.0,9190.0
5201,Thailand,2001,124.0,63500000,1.4,43.6,9420.0
5202,Thailand,2002,125.0,64100000,4.54,43.3,9910.0
5203,Thailand,2003,126.0,64600000,6.08,43.0,10500.0
5204,Thailand,2004,127.0,65000000,5.53,42.8,11100.0
5205,Thailand,2005,128.0,65400000,3.76,42.6,11500.0
5206,Thailand,2006,129.0,65800000,4.41,41.7,12000.0
5207,Thailand,2007,130.0,66200000,4.7,40.9,12600.0
5208,Thailand,2008,130.0,66500000,1.92,40.2,12800.0
5209,Thailand,2009,131.0,66900000,-2.54,39.5,12600.0
